PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),Cluster_Assignment
1082.0,1178.0,733.0,1605.0,1077.0,2
991.0,977.0,872.0,1448.0,923.0,2
935.0,852.0,978.0,1344.0,824.0,0
908.0,790.0,1046.0,1317.0,717.0,0
927.0,826.0,1021.0,1331.0,734.0,0
936.0,844.0,978.0,1365.0,776.0,0
847.0,694.0,1153.0,1240.0,594.0,0
812.0,664.0,1212.0,1215.0,518.0,0
804.0,616.0,1271.0,1189.0,496.0,0
793.0,636.0,1213.0,1195.0,514.0,0
775.0,609.0,1319.0,1190.0,468.0,0
835.0,690.0,1183.0,1257.0,621.0,0
913.0,830.0,980.0,1371.0,757.0,0
903.0,765.0,1035.0,1317.0,712.0,0
982.0,895.0,892.0,1413.0,859.0,2
925.0,838.0,949.0,1324.0,728.0,0
895.0,776.0,1024.0,1274.0,640.0,0
930.0,838.0,957.0,1319.0,680.0,0
953.0,881.0,926.0,1339.0,704.0,0
885.0,765.0,1017.0,1268.0,619.0,0
903.0,779.0,1010.0,1278.0,583.0,0
927.0,781.0,994.0,1267.0,594.0,0
979.0,835.0,936.0,1338.0,700.0,0
1050.0,947.0,832.0,1447.0,912.0,2
1091.0,1037.0,770.0,1512.0,1038.0,2
1040.0,946.0,827.0,1424.0,952.0,2
997.0,879.0,885.0,1404.0,887.0,2
1042.0,938.0,816.0,1456.0,1004.0,2
1191.0,1055.0,707.0,1563.0,1221.0,2
1149.0,996.0,754.0,1534.0,1177.0,2
973.0,862.0,850.0,1436.0,957.0,2
940.0,823.0,891.0,1415.0,853.0,2
949.0,890.0,854.0,1484.0,884.0,2
830.0,699.0,1012.0,1339.0,736.0,0
773.0,609.0,1169.0,1256.0,590.0,0
811.0,644.0,1144.0,1289.0,655.0,0
901.0,754.0,936.0,1351.0,854.0,0
969.0,886.0,863.0,1451.0,953.0,2
1027.0,933.0,806.0,1465.0,1050.0,2
1094.0,1002.0,755.0,1536.0,1114.0,2
1083.0,984.0,784.0,1485.0,1049.0,2
1098.0,1015.0,754.0,1508.0,996.0,2
1059.0,1047.0,761.0,1549.0,841.0,2
1021.0,1009.0,771.0,1545.0,769.0,2
925.0,768.0,987.0,1289.0,541.0,0
1045.0,910.0,878.0,1385.0,742.0,2
1303.0,1317.0,631.0,1816.0,1196.0,1
1254.0,1204.0,668.0,1655.0,1338.0,1
1345.0,1306.0,587.0,1806.0,1416.0,1
1273.0,1159.0,645.0,1704.0,1341.0,1
1096.0,931.0,766.0,1506.0,1019.0,2
1077.0,920.0,778.0,1509.0,935.0,2
1084.0,929.0,751.0,1517.0,1081.0,2
980.0,800.0,863.0,1407.0,903.0,2
882.0,713.0,978.0,1343.0,731.0,0
851.0,655.0,1051.0,1301.0,625.0,0
819.0,597.0,1112.0,1281.0,613.0,0
804.0,601.0,1122.0,1281.0,646.0,0
823.0,631.0,1090.0,1304.0,671.0,0
903.0,748.0,937.0,1373.0,801.0,0
1310.0,1344.0,573.0,2026.0,1353.0,1
1436.0,1601.0,455.0,2338.0,1682.0,1
1479.0,1490.0,494.0,2146.0,1749.0,1
1285.0,1243.0,599.0,1815.0,1582.0,1
1262.0,1258.0,597.0,1835.0,1484.0,1
1225.0,1227.0,643.0,1774.0,1321.0,1
1162.0,1188.0,676.0,1681.0,1125.0,2
1103.0,1044.0,757.0,1523.0,967.0,2
1120.0,1045.0,752.0,1563.0,975.0,2
1169.0,1163.0,708.0,1639.0,1025.0,2
1386.0,1522.0,560.0,1990.0,1469.0,1
1426.0,1577.0,521.0,2080.0,1648.0,1
1476.0,1663.0,473.0,2167.0,1785.0,1
1167.0,1282.0,633.0,1685.0,1371.0,1
1032.0,1039.0,761.0,1455.0,1071.0,2
1034.0,972.0,747.0,1437.0,1118.0,2
986.0,885.0,835.0,1407.0,931.0,2
908.0,732.0,966.0,1311.0,722.0,0
891.0,714.0,957.0,1295.0,773.0,0
843.0,656.0,1042.0,1271.0,665.0,0
822.0,612.0,1094.0,1254.0,594.0,0
814.0,589.0,1119.0,1246.0,565.0,0
869.0,673.0,1033.0,1307.0,688.0,0
1013.0,905.0,804.0,1499.0,974.0,2
1515.0,1584.0,496.0,2288.0,1591.0,1
1587.0,1795.0,425.0,2531.0,1820.0,1
1490.0,1487.0,508.0,2115.0,1807.0,1
1435.0,1408.0,537.0,1991.0,1704.0,1
1246.0,1209.0,632.0,1792.0,1270.0,1
1266.0,1231.0,615.0,1768.0,1265.0,1
1277.0,1277.0,586.0,1846.0,1226.0,1
1142.0,1073.0,671.0,1635.0,987.0,2
1207.0,1136.0,645.0,1696.0,1024.0,2
1252.0,1233.0,618.0,1759.0,1127.0,1
1399.0,1468.0,531.0,2072.0,1442.0,1
1464.0,1559.0,485.0,2158.0,1639.0,1
1422.0,1520.0,494.0,2087.0,1624.0,1
1308.0,1297.0,567.0,1899.0,1454.0,1
1137.0,1047.0,680.0,1620.0,1138.0,2
1040.0,903.0,782.0,1494.0,951.0,2
1018.0,885.0,809.0,1491.0,864.0,2
962.0,808.0,866.0,1430.0,868.0,2
930.0,768.0,916.0,1409.0,825.0,0
812.0,613.0,1133.0,1302.0,626.0,0
826.0,612.0,1111.0,1304.0,605.0,0
878.0,702.0,949.0,1373.0,822.0,0
922.0,764.0,892.0,1415.0,905.0,2
1047.0,965.0,737.0,1606.0,1075.0,2
1376.0,1452.0,521.0,2123.0,1541.0,1
1514.0,1648.0,457.0,2400.0,1749.0,1
1494.0,1528.0,479.0,2201.0,1798.0,1
1316.0,1298.0,562.0,1888.0,1584.0,1
1269.0,1247.0,597.0,1813.0,1441.0,1
1152.0,1099.0,674.0,1631.0,1093.0,2
1138.0,1117.0,657.0,1646.0,1019.0,2
1132.0,1052.0,680.0,1609.0,944.0,2
1186.0,1159.0,640.0,1701.0,1046.0,2
1228.0,1184.0,657.0,1724.0,1089.0,2
1424.0,1486.0,523.0,2084.0,1537.0,1
1427.0,1458.0,507.0,2049.0,1566.0,1
1387.0,1473.0,508.0,2065.0,1510.0,1
1284.0,1249.0,582.0,1842.0,1300.0,1
1110.0,1045.0,688.0,1638.0,1058.0,2
1110.0,1032.0,702.0,1650.0,1002.0,2
1077.0,964.0,749.0,1571.0,923.0,2
1037.0,898.0,793.0,1539.0,836.0,2
1002.0,854.0,818.0,1513.0,779.0,2
865.0,694.0,989.0,1385.0,678.0,0
824.0,615.0,1131.0,1336.0,601.0,0
824.0,602.0,1138.0,1337.0,593.0,0
847.0,620.0,1085.0,1339.0,670.0,0
961.0,828.0,892.0,1491.0,837.0,2
1336.0,1340.0,540.0,2049.0,1400.0,1
1251.0,1264.0,582.0,1897.0,1393.0,1
1290.0,1244.0,604.0,1853.0,1415.0,1
1215.0,1141.0,631.0,1766.0,1285.0,1
1248.0,1177.0,608.0,1784.0,1230.0,1
1233.0,1184.0,610.0,1775.0,1147.0,1
1229.0,1217.0,599.0,1795.0,1107.0,1
1206.0,1175.0,618.0,1746.0,1068.0,2
1215.0,1150.0,608.0,1733.0,1115.0,2
1330.0,1264.0,586.0,1860.0,1362.0,1
1446.0,1434.0,522.0,2075.0,1619.0,1
1446.0,1458.0,501.0,2059.0,1572.0,1
1421.0,1444.0,510.0,2056.0,1446.0,1
1247.0,1206.0,600.0,1785.0,1233.0,1
1168.0,1070.0,667.0,1646.0,1102.0,2
1111.0,991.0,721.0,1559.0,1028.0,2
1071.0,934.0,763.0,1504.0,942.0,2
969.0,835.0,859.0,1437.0,773.0,2
942.0,780.0,915.0,1419.0,737.0,0
923.0,744.0,908.0,1394.0,815.0,0
813.0,581.0,1176.0,1320.0,627.0,0
851.0,618.0,1099.0,1351.0,642.0,0
868.0,639.0,1093.0,1367.0,610.0,0
1062.0,915.0,792.0,1579.0,929.0,2
1418.0,1328.0,546.0,2017.0,1427.0,1
1600.0,1641.0,440.0,2430.0,1776.0,1
1583.0,1538.0,461.0,2214.0,1788.0,1
1338.0,1305.0,543.0,1929.0,1521.0,1
1285.0,1252.0,581.0,1866.0,1293.0,1
1376.0,1359.0,530.0,1998.0,1435.0,1
1467.0,1477.0,491.0,2114.0,1592.0,1
1442.0,1403.0,518.0,2026.0,1551.0,1
1358.0,1277.0,563.0,1892.0,1429.0,1
1222.0,1133.0,624.0,1698.0,1195.0,2
1134.0,1017.0,724.0,1632.0,981.0,2
1120.0,993.0,725.0,1565.0,962.0,2
1103.0,997.0,736.0,1552.0,914.0,2
985.0,805.0,895.0,1390.0,785.0,2
795.0,596.0,1227.0,1188.0,482.0,0
787.0,584.0,1317.0,1129.0,446.0,0
839.0,701.0,1128.0,1156.0,553.0,0
835.0,705.0,1117.0,1161.0,592.0,0
837.0,693.0,1096.0,1178.0,584.0,0
761.0,563.0,1316.0,1106.0,451.0,0
718.0,499.0,1495.0,1059.0,382.0,0
724.0,495.0,1531.0,1071.0,391.0,0
718.0,486.0,1531.0,1072.0,398.0,0
744.0,525.0,1434.0,1097.0,430.0,0
782.0,591.0,1287.0,1130.0,461.0,0
798.0,619.0,1204.0,1138.0,500.0,0
867.0,744.0,1067.0,1207.0,594.0,0
862.0,729.0,1103.0,1171.0,603.0,0
915.0,834.0,1006.0,1243.0,686.0,0
857.0,813.0,1040.0,1183.0,622.0,0
837.0,812.0,1065.0,1171.0,624.0,0
805.0,740.0,1161.0,1117.0,565.0,0
781.0,705.0,1203.0,1068.0,514.0,0
815.0,743.0,1183.0,1095.0,536.0,0
877.0,844.0,1048.0,1193.0,669.0,0
926.0,935.0,931.0,1262.0,786.0,2
987.0,971.0,876.0,1312.0,891.0,2
1004.0,1007.0,848.0,1321.0,926.0,2
897.0,875.0,937.0,1227.0,902.0,0
1002.0,989.0,840.0,1358.0,1011.0,2
1126.0,1111.0,746.0,1473.0,1249.0,2
1067.0,1013.0,794.0,1350.0,1133.0,2
1063.0,1040.0,739.0,1413.0,1166.0,2
915.0,893.0,872.0,1287.0,953.0,2
906.0,885.0,872.0,1304.0,912.0,2
844.0,786.0,969.0,1226.0,831.0,0
816.0,739.0,999.0,1188.0,793.0,0
768.0,671.0,1128.0,1153.0,700.0,0
835.0,785.0,989.0,1224.0,780.0,0
944.0,908.0,865.0,1321.0,931.0,2
810.0,651.0,1170.0,1117.0,575.0,0
819.0,655.0,1222.0,1104.0,507.0,0
844.0,680.0,1147.0,1129.0,518.0,0
846.0,688.0,1127.0,1138.0,518.0,0
842.0,711.0,1077.0,1160.0,516.0,0
840.0,722.0,1048.0,1169.0,507.0,0
815.0,657.0,1166.0,1098.0,490.0,0
838.0,685.0,1176.0,1121.0,465.0,0
992.0,987.0,823.0,1327.0,781.0,2
990.0,891.0,908.0,1278.0,765.0,2
1066.0,1004.0,795.0,1384.0,1006.0,2
971.0,870.0,911.0,1287.0,798.0,2
963.0,887.0,853.0,1311.0,938.0,2
1010.0,925.0,829.0,1351.0,996.0,2
1054.0,978.0,768.0,1398.0,1109.0,2
998.0,920.0,802.0,1365.0,1042.0,2
919.0,802.0,891.0,1265.0,940.0,2
884.0,764.0,921.0,1247.0,900.0,0
803.0,648.0,1079.0,1178.0,774.0,0
820.0,674.0,1024.0,1188.0,790.0,0
894.0,794.0,889.0,1266.0,908.0,0
988.0,941.0,801.0,1399.0,1035.0,2
1372.0,1477.0,542.0,1973.0,1556.0,1
1209.0,1262.0,618.0,1708.0,1392.0,1
951.0,908.0,873.0,1314.0,904.0,2
992.0,943.0,847.0,1351.0,936.0,2
964.0,947.0,862.0,1328.0,907.0,2
917.0,910.0,886.0,1275.0,744.0,2
937.0,942.0,852.0,1276.0,773.0,2
961.0,949.0,853.0,1306.0,812.0,2
969.0,962.0,829.0,1316.0,856.0,2
1020.0,1042.0,788.0,1401.0,927.0,2
1107.0,1219.0,683.0,1582.0,1131.0,2
1119.0,1233.0,670.0,1539.0,1270.0,2
1173.0,1322.0,633.0,1679.0,1365.0,1
1097.0,1144.0,702.0,1517.0,1274.0,2
1018.0,1024.0,758.0,1400.0,1169.0,2
932.0,914.0,837.0,1298.0,1000.0,2
897.0,849.0,891.0,1253.0,910.0,2
840.0,758.0,994.0,1189.0,829.0,0
802.0,680.0,1091.0,1137.0,756.0,0
765.0,637.0,1138.0,1113.0,742.0,0
741.0,595.0,1191.0,1080.0,686.0,0
748.0,595.0,1208.0,1089.0,677.0,0
791.0,704.0,1057.0,1154.0,748.0,0
875.0,871.0,890.0,1253.0,890.0,0
1085.0,1164.0,707.0,1503.0,1155.0,2
1268.0,1482.0,550.0,1849.0,1533.0,1
1236.0,1332.0,601.0,1683.0,1550.0,1
1274.0,1294.0,615.0,1595.0,2236.0,1
1250.0,1280.0,618.0,1663.0,2178.0,1
1224.0,1347.0,602.0,1670.0,1901.0,1
1220.0,1344.0,605.0,1676.0,1743.0,1
1166.0,1265.0,640.0,1570.0,1502.0,1
1050.0,1084.0,748.0,1402.0,1153.0,2
1174.0,1264.0,670.0,1598.0,1287.0,2
1323.0,1474.0,554.0,1854.0,1547.0,1
1432.0,1706.0,488.0,2098.0,1842.0,1
1479.0,1756.0,466.0,2165.0,1908.0,1
1309.0,1379.0,555.0,1841.0,1693.0,1
1089.0,1037.0,707.0,1480.0,1336.0,2
1009.0,911.0,788.0,1359.0,1177.0,2
930.0,796.0,883.0,1263.0,977.0,2
929.0,805.0,879.0,1270.0,974.0,2
872.0,718.0,981.0,1223.0,872.0,0
790.0,601.0,1150.0,1157.0,734.0,0
793.0,581.0,1169.0,1152.0,668.0,0
789.0,596.0,1145.0,1161.0,698.0,0
769.0,586.0,1221.0,1134.0,650.0,0
852.0,713.0,1029.0,1203.0,749.0,0
1100.0,1097.0,739.0,1516.0,1106.0,2
1326.0,1504.0,510.0,1968.0,1609.0,1
1433.0,1518.0,499.0,1973.0,1770.0,1
1310.0,1334.0,573.0,1747.0,1633.0,1
1304.0,1272.0,593.0,1673.0,1583.0,1
1286.0,1286.0,593.0,1728.0,1449.0,1
1217.0,1175.0,621.0,1644.0,1451.0,1
1104.0,1099.0,698.0,1483.0,1147.0,2
1143.0,1176.0,677.0,1551.0,1108.0,2
1205.0,1295.0,626.0,1613.0,1267.0,1
1276.0,1340.0,597.0,1677.0,1303.0,1
1440.0,1573.0,491.0,1997.0,1643.0,1
1467.0,1643.0,467.0,2088.0,1749.0,1
1339.0,1373.0,541.0,1797.0,1585.0,1
1108.0,1061.0,685.0,1454.0,1315.0,2
1116.0,1012.0,699.0,1445.0,1290.0,2
981.0,860.0,812.0,1298.0,1059.0,2
947.0,798.0,869.0,1276.0,943.0,2
939.0,776.0,879.0,1259.0,913.0,0
862.0,644.0,1030.0,1173.0,720.0,0
827.0,577.0,1138.0,1143.0,640.0,0
879.0,611.0,1036.0,1189.0,779.0,0
911.0,710.0,932.0,1226.0,850.0,0
1051.0,901.0,778.0,1379.0,1020.0,2
1496.0,1425.0,520.0,1946.0,1605.0,1
1610.0,1692.0,436.0,2197.0,1866.0,1
1428.0,1321.0,544.0,1779.0,1621.0,1
1459.0,1356.0,525.0,1795.0,1712.0,1
1486.0,1390.0,504.0,1835.0,1770.0,1
1158.0,1008.0,695.0,1489.0,1175.0,2
1200.0,1021.0,678.0,1510.0,1157.0,2
1290.0,1151.0,613.0,1638.0,1219.0,1
1366.0,1223.0,578.0,1744.0,1288.0,1
1505.0,1388.0,516.0,1978.0,1503.0,1
1728.0,1683.0,419.0,2365.0,1861.0,1
1673.0,1643.0,436.0,2259.0,1781.0,1
1636.0,1553.0,449.0,2130.0,1745.0,1
1468.0,1296.0,529.0,1854.0,1590.0,1
1180.0,997.0,677.0,1549.0,1127.0,2
1138.0,938.0,700.0,1500.0,1098.0,2
1192.0,1004.0,665.0,1577.0,1176.0,2
1176.0,993.0,659.0,1572.0,1178.0,2
1137.0,967.0,687.0,1557.0,1091.0,2
1035.0,851.0,764.0,1465.0,1002.0,2
943.0,709.0,893.0,1348.0,876.0,0
904.0,655.0,968.0,1326.0,824.0,0
966.0,726.0,872.0,1371.0,892.0,2
1124.0,972.0,674.0,1568.0,1092.0,2
1348.0,1217.0,559.0,1816.0,1413.0,1
1499.0,1501.0,469.0,2130.0,1565.0,1
1427.0,1311.0,503.0,1900.0,1594.0,1
1473.0,1330.0,497.0,1908.0,1677.0,1
1440.0,1294.0,506.0,1879.0,1616.0,1
1474.0,1326.0,485.0,1943.0,1610.0,1
1485.0,1359.0,477.0,2005.0,1614.0,1
1306.0,1079.0,603.0,1668.0,1286.0,1
1464.0,1251.0,530.0,1853.0,1487.0,1
1629.0,1466.0,458.0,2130.0,1703.0,1
1629.0,1536.0,435.0,2205.0,1773.0,1
1707.0,1637.0,411.0,2338.0,1848.0,1
1424.0,1293.0,524.0,1902.0,1550.0,1
1297.0,1100.0,598.0,1710.0,1350.0,1
1214.0,1022.0,645.0,1592.0,1235.0,2
1160.0,944.0,686.0,1523.0,1162.0,2
1232.0,1012.0,642.0,1595.0,1211.0,2
1134.0,914.0,699.0,1512.0,1097.0,2
1071.0,860.0,742.0,1500.0,1021.0,2
968.0,730.0,858.0,1388.0,913.0,2
994.0,711.0,867.0,1384.0,909.0,2
1046.0,804.0,774.0,1458.0,983.0,2
1066.0,827.0,751.0,1479.0,1024.0,2
1277.0,1061.0,612.0,1691.0,1243.0,2
1290.0,1093.0,592.0,1677.0,1253.0,1
1268.0,1066.0,608.0,1665.0,1240.0,2
1243.0,997.0,648.0,1587.0,1155.0,2
1300.0,1053.0,614.0,1650.0,1193.0,2
1278.0,1053.0,630.0,1641.0,1153.0,2
1249.0,1023.0,639.0,1640.0,1034.0,2
1145.0,867.0,739.0,1499.0,870.0,2
1199.0,928.0,704.0,1533.0,890.0,2
1236.0,962.0,690.0,1589.0,946.0,2
1289.0,1037.0,638.0,1648.0,1033.0,2
1299.0,1072.0,617.0,1688.0,1107.0,2
1506.0,1315.0,512.0,1954.0,1395.0,1
1432.0,1234.0,553.0,1849.0,1342.0,1
1193.0,1021.0,666.0,1633.0,1152.0,2
1188.0,1007.0,668.0,1577.0,1128.0,2
1162.0,953.0,691.0,1526.0,1104.0,2
1106.0,921.0,720.0,1506.0,1055.0,2
1037.0,836.0,788.0,1467.0,904.0,2
982.0,768.0,850.0,1416.0,835.0,2
944.0,740.0,881.0,1412.0,781.0,0
929.0,703.0,908.0,1391.0,761.0,0
906.0,672.0,948.0,1377.0,742.0,0
907.0,665.0,972.0,1370.0,779.0,0
1013.0,781.0,829.0,1469.0,894.0,2
1055.0,795.0,800.0,1476.0,927.0,2
1138.0,880.0,727.0,1538.0,1034.0,2
1250.0,1003.0,647.0,1638.0,1217.0,2
1165.0,916.0,711.0,1517.0,1093.0,2
1229.0,1025.0,663.0,1588.0,1073.0,2
1168.0,911.0,715.0,1517.0,969.0,2
1092.0,814.0,794.0,1446.0,777.0,2
1109.0,843.0,769.0,1458.0,743.0,2
1133.0,823.0,775.0,1449.0,777.0,2
1192.0,887.0,716.0,1488.0,819.0,2
1298.0,1015.0,647.0,1619.0,1056.0,2
1524.0,1320.0,514.0,1925.0,1481.0,1
1540.0,1336.0,498.0,1929.0,1590.0,1
1190.0,992.0,654.0,1587.0,1211.0,2
1092.0,911.0,735.0,1506.0,1052.0,2
1079.0,890.0,745.0,1522.0,1000.0,2
995.0,789.0,828.0,1432.0,874.0,2
960.0,772.0,838.0,1431.0,852.0,2
890.0,666.0,969.0,1323.0,728.0,0
860.0,632.0,1037.0,1322.0,713.0,0
860.0,652.0,997.0,1326.0,734.0,0
883.0,713.0,937.0,1351.0,777.0,0
929.0,795.0,858.0,1373.0,815.0,2
1100.0,1018.0,706.0,1573.0,1002.0,2
1257.0,1299.0,550.0,1864.0,1302.0,1
1402.0,1393.0,505.0,1967.0,1542.0,1
1376.0,1324.0,527.0,1886.0,1571.0,1
1374.0,1346.0,519.0,1910.0,1614.0,1
1381.0,1355.0,516.0,1931.0,1583.0,1
1282.0,1247.0,561.0,1829.0,1285.0,1
1188.0,1124.0,625.0,1655.0,1094.0,2
1227.0,1147.0,612.0,1707.0,1113.0,2
1364.0,1328.0,528.0,1898.0,1395.0,1
1531.0,1558.0,451.0,2181.0,1620.0,1
1694.0,1805.0,391.0,2523.0,1882.0,1
1723.0,1866.0,378.0,2612.0,2006.0,1
1356.0,1331.0,520.0,1925.0,1643.0,1
1084.0,979.0,699.0,1539.0,1239.0,2
1039.0,936.0,731.0,1499.0,1121.0,2
1011.0,875.0,787.0,1446.0,1012.0,2
968.0,831.0,810.0,1425.0,961.0,2
867.0,693.0,971.0,1335.0,825.0,0
820.0,620.0,1081.0,1270.0,703.0,0
826.0,631.0,1072.0,1280.0,752.0,0
835.0,620.0,1053.0,1260.0,741.0,0
887.0,717.0,955.0,1334.0,786.0,0
990.0,889.0,763.0,1450.0,952.0,2
1511.0,1569.0,476.0,2195.0,1601.0,1
1352.0,1465.0,491.0,1998.0,1621.0,1
1337.0,1339.0,525.0,1870.0,1622.0,1
1435.0,1373.0,513.0,1910.0,1759.0,1
1377.0,1276.0,539.0,1790.0,1666.0,1
1562.0,1559.0,453.0,2130.0,1918.0,1
1358.0,1389.0,516.0,1886.0,1525.0,1
1301.0,1212.0,575.0,1717.0,1332.0,1
1255.0,1136.0,611.0,1675.0,1183.0,2
1410.0,1340.0,533.0,1841.0,1414.0,1
1578.0,1595.0,459.0,2181.0,1680.0,1
1700.0,1782.0,401.0,2403.0,2004.0,1
1778.0,1805.0,380.0,2473.0,2094.0,1
1539.0,1402.0,475.0,2018.0,1780.0,1
1409.0,1304.0,500.0,1829.0,1640.0,1
1231.0,1077.0,602.0,1580.0,1379.0,2
1092.0,928.0,688.0,1470.0,1139.0,2
1036.0,850.0,760.0,1411.0,1001.0,2
984.0,780.0,810.0,1377.0,910.0,2
950.0,743.0,841.0,1377.0,895.0,2
889.0,665.0,943.0,1310.0,805.0,0
865.0,636.0,992.0,1285.0,761.0,0
917.0,686.0,933.0,1304.0,805.0,0
997.0,823.0,804.0,1395.0,894.0,2
1433.0,1409.0,506.0,1972.0,1439.0,1
1516.0,1596.0,429.0,2183.0,1706.0,1
1528.0,1449.0,473.0,2039.0,1756.0,1
1347.0,1186.0,560.0,1713.0,1493.0,1
1392.0,1231.0,530.0,1771.0,1567.0,1
1359.0,1195.0,542.0,1784.0,1376.0,1
1391.0,1249.0,518.0,1845.0,1399.0,1
1335.0,1137.0,563.0,1729.0,1293.0,1
1402.0,1213.0,530.0,1789.0,1348.0,1
1406.0,1216.0,542.0,1772.0,1314.0,1
1527.0,1419.0,476.0,1966.0,1507.0,1
1559.0,1476.0,463.0,2022.0,1660.0,1
1840.0,1852.0,360.0,2553.0,2143.0,1
1666.0,1573.0,427.0,2195.0,1968.0,1
1336.0,1204.0,542.0,1759.0,1490.0,1
1189.0,1014.0,641.0,1553.0,1249.0,2
1226.0,1029.0,620.0,1570.0,1265.0,2
1171.0,972.0,650.0,1529.0,1181.0,2
1002.0,762.0,814.0,1385.0,954.0,2
950.0,696.0,894.0,1375.0,875.0,0
930.0,660.0,925.0,1321.0,838.0,0
924.0,643.0,948.0,1329.0,825.0,0
994.0,732.0,852.0,1400.0,882.0,2
1089.0,873.0,741.0,1479.0,990.0,2
1468.0,1280.0,518.0,1899.0,1423.0,1
1696.0,1711.0,383.0,2464.0,1823.0,1
1479.0,1357.0,491.0,1937.0,1581.0,1
1425.0,1255.0,516.0,1864.0,1500.0,1
1279.0,1116.0,587.0,1668.0,1268.0,1
1319.0,1165.0,571.0,1743.0,1230.0,1
1329.0,1172.0,561.0,1739.0,1204.0,1
1327.0,1172.0,566.0,1747.0,1205.0,1
1282.0,1075.0,605.0,1651.0,1103.0,2
1342.0,1157.0,572.0,1707.0,1195.0,1
1623.0,1522.0,447.0,2110.0,1618.0,1
1576.0,1458.0,463.0,2024.0,1637.0,1
1747.0,1709.0,399.0,2370.0,1876.0,1
1757.0,1680.0,396.0,2280.0,1959.0,1
1331.0,1194.0,559.0,1715.0,1477.0,1
1182.0,1016.0,658.0,1572.0,1210.0,2
1162.0,1008.0,658.0,1556.0,1160.0,2
1147.0,964.0,668.0,1517.0,1116.0,2
1040.0,836.0,762.0,1423.0,974.0,2
920.0,688.0,920.0,1317.0,820.0,0
931.0,670.0,931.0,1326.0,792.0,0
954.0,731.0,865.0,1360.0,839.0,2
981.0,790.0,817.0,1390.0,898.0,2
1147.0,1009.0,653.0,1589.0,1096.0,2
1606.0,1578.0,440.0,2205.0,1786.0,1
1490.0,1424.0,465.0,2033.0,1604.0,1
1473.0,1409.0,483.0,1984.0,1637.0,1
1582.0,1539.0,435.0,2141.0,1827.0,1
1468.0,1323.0,496.0,1913.0,1641.0,1
1413.0,1285.0,518.0,1883.0,1505.0,1
1400.0,1331.0,520.0,1916.0,1465.0,1
1361.0,1238.0,548.0,1805.0,1368.0,1
1389.0,1311.0,525.0,1845.0,1748.0,1
1305.0,1167.0,586.0,1690.0,1301.0,1
1354.0,1275.0,543.0,1799.0,1338.0,1
1352.0,1296.0,534.0,1846.0,1337.0,1
1472.0,1327.0,497.0,1895.0,1516.0,1
1412.0,1256.0,525.0,1797.0,1435.0,1
1221.0,1061.0,619.0,1615.0,1178.0,2
1230.0,990.0,652.0,1559.0,1111.0,2
1247.0,961.0,666.0,1569.0,1112.0,2
1217.0,975.0,665.0,1565.0,1109.0,2
1158.0,923.0,673.0,1519.0,1072.0,2
1150.0,871.0,697.0,1502.0,1030.0,2
1061.0,785.0,766.0,1447.0,935.0,2
1062.0,770.0,780.0,1450.0,922.0,2
1157.0,890.0,681.0,1549.0,1054.0,2
1167.0,907.0,681.0,1548.0,1082.0,2
1403.0,1229.0,523.0,1872.0,1365.0,1
1453.0,1298.0,489.0,1940.0,1497.0,1
1455.0,1260.0,502.0,1868.0,1540.0,1
1512.0,1282.0,498.0,1899.0,1554.0,1
1331.0,1082.0,588.0,1689.0,1252.0,1
1472.0,1246.0,512.0,1873.0,1455.0,1
1430.0,1187.0,539.0,1812.0,1339.0,1
1264.0,1016.0,624.0,1650.0,1062.0,2
1378.0,1177.0,548.0,1775.0,1266.0,1
1377.0,1123.0,578.0,1716.0,1223.0,1
1527.0,1293.0,502.0,1907.0,1469.0,1
1573.0,1343.0,470.0,1990.0,1553.0,1
1674.0,1447.0,448.0,2065.0,1689.0,1
1455.0,1218.0,535.0,1796.0,1387.0,1
1242.0,1022.0,630.0,1641.0,1139.0,2
1181.0,935.0,701.0,1565.0,960.0,2
1468.0,1155.0,565.0,1738.0,1293.0,1
1520.0,1217.0,552.0,1812.0,1357.0,1
1203.0,1046.0,621.0,1664.0,1103.0,2
1096.0,903.0,732.0,1560.0,857.0,2
991.0,759.0,845.0,1440.0,658.0,2
941.0,686.0,942.0,1406.0,549.0,0
952.0,695.0,910.0,1429.0,627.0,0
1082.0,825.0,753.0,1526.0,930.0,2
1095.0,886.0,705.0,1574.0,1001.0,2
1049.0,826.0,765.0,1521.0,917.0,2
1055.0,795.0,807.0,1494.0,834.0,2
1074.0,767.0,814.0,1489.0,796.0,2
1229.0,941.0,680.0,1653.0,1040.0,2
1228.0,952.0,668.0,1622.0,1110.0,2
1107.0,807.0,768.0,1546.0,836.0,2
1031.0,732.0,872.0,1476.0,704.0,2
1155.0,804.0,815.0,1510.0,773.0,2
1131.0,841.0,784.0,1531.0,811.0,2
1143.0,890.0,744.0,1578.0,848.0,2
1145.0,915.0,733.0,1586.0,892.0,2
1169.0,910.0,726.0,1563.0,992.0,2
1105.0,905.0,734.0,1576.0,950.0,2
1049.0,817.0,806.0,1517.0,882.0,2
1069.0,844.0,767.0,1527.0,883.0,2
1073.0,838.0,768.0,1549.0,892.0,2
1039.0,817.0,799.0,1502.0,836.0,2
1021.0,811.0,794.0,1502.0,837.0,2
825.0,536.0,1203.0,1302.0,498.0,0
828.0,558.0,1166.0,1304.0,494.0,0
